Name,ID,Has Block,Mod,Class
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
appliedenergistics2:tile.BlockDrive,409,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockChest,410,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInterface,411,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCellWorkbench,412,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockIOPort,413,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCondenser,414,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyAcceptor,415,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockVibrationChamber,416,true,appliedenergistics2,appeng.block.AEBaseItemBlock
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
appliedenergistics2:tile.BlockQuartzGrowthAccelerator,423,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyCell,424,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockDenseEnergyCell,425,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockCreativeEnergyCell,426,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingUnit,427,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingStorage,428,true,appliedenergistics2,appeng.block.crafting.ItemCraftingStorage
appliedenergistics2:tile.BlockCraftingMonitor,429,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockMolecularAssembler,430,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockLightDetector,431,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockPaint,432,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.SkyStoneStairBlock,433,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBlockStairBlock,434,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBrickStairBlock,435,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneSmallBrickStairBlock,436,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.FluixStairBlock,437,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzStairBlock,438,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.ChiseledQuartzStairBlock,439,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzPillarStairBlock,440,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneSlabBlock,441,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneSlabBlock.double,442,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneBlockSlabBlock,443,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneBlockSlabBlock.double,444,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneBrickSlabBlock,445,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneBrickSlabBlock.double,446,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock,447,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock.double,448,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.FluixSlabBlock,449,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.FluixSlabBlock.double,450,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.QuartzSlabBlock,451,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.QuartzSlabBlock.double,452,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.ChiseledQuartzSlabBlock,453,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.ChiseledQuartzSlabBlock.double,454,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.QuartzPillarSlabBlock,455,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.QuartzPillarSlabBlock.double,456,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
ae2stuff:Encoder,457,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData
ae2stuff:Grower,458,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData
ae2stuff:Inscriber,459,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData
ae2stuff:Wireless,460,true,ae2stuff,net.minecraft.item.ItemBlock
AFSU:AFSU,461,true,AFSU,xbony2.afsu.blocks.ItemBlockAFSU
MineFactoryReloaded:conveyor,462,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockConveyor
MineFactoryReloaded:machineblock,463,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:machine.0,464,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryMachine
MineFactoryReloaded:machine.1,465,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryMachine
MineFactoryReloaded:machine.2,466,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryMachine
MineFactoryReloaded:tank,467,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockTank
MineFactoryReloaded:cable.plastic,468,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:cable.redstone,469,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:rednet.logic,470,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockRedNetLogic
MineFactoryReloaded:rednet.panel,471,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockRedNetPanel
MineFactoryReloaded:rail.cargo.pickup,472,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rail.cargo.dropoff,473,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rail.passenger.pickup,474,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rail.passenger.dropoff,475,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rubberwood.sapling,476,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryTree
MineFactoryReloaded:rubberwood.log,477,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rubberwood.leaves,478,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryLeaves
MineFactoryReloaded:stainedglass.block,479,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:stainedglass.pane,480,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:road,481,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryRoad
MineFactoryReloaded:plastic,482,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:brick,483,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:stone,484,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:pinkslime.block,485,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:vinescaffold,486,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockVineScaffold
MineFactoryReloaded:farmland,487,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:detcord,488,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockDetCord
MineFactoryReloaded:milk.still,490,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:sludge.still,491,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:sewage.still,492,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:mobessence.still,493,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:biofuel.still,494,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:meat.still,495,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:pinkslime.still,496,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:chocolatemilk.still,497,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:mushroomsoup.still,498,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:steam.still,499,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
Thaumcraft:blockFluxGoo,500,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGooItem
Thaumcraft:blockFluxGas,501,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGasItem
Thaumcraft:blockFluidPure,502,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockFluidDeath,503,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCustomOre,504,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomOreItem
Thaumcraft:blockMagicalLog,505,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLogItem
Thaumcraft:blockMagicalLeaves,506,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLeavesItem
Thaumcraft:blockCustomPlant,507,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomPlantItem
Thaumcraft:blockTaint,508,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintItem
Thaumcraft:blockTaintFibres,509,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintFibresItem
Thaumcraft:blockCosmeticOpaque,510,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticOpaqueItem
Thaumcraft:blockCosmeticSolid,511,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticSolidItem
Thaumcraft:blockCrystal,512,true,Thaumcraft,thaumcraft.common.blocks.BlockCrystalItem
Thaumcraft:blockTube,513,true,Thaumcraft,thaumcraft.common.blocks.BlockTubeItem
Thaumcraft:blockMetalDevice,514,true,Thaumcraft,thaumcraft.common.blocks.BlockMetalDeviceItem
Thaumcraft:blockWoodenDevice,515,true,Thaumcraft,thaumcraft.common.blocks.BlockWoodenDeviceItem
Thaumcraft:blockStoneDevice,516,true,Thaumcraft,thaumcraft.common.blocks.BlockStoneDeviceItem
Thaumcraft:blockMirror,517,true,Thaumcraft,thaumcraft.common.blocks.BlockMirrorItem
Thaumcraft:blockTable,518,true,Thaumcraft,thaumcraft.common.blocks.BlockTableItem
Thaumcraft:blockChestHungry,519,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockArcaneDoor,520,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockLifter,521,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockMagicBox,522,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockAlchemyFurnace,523,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockJar,524,true,Thaumcraft,thaumcraft.common.blocks.BlockJarItem
Thaumcraft:blockCandle,525,true,Thaumcraft,thaumcraft.common.blocks.BlockCandleItem
Thaumcraft:blockEldritch,526,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchItem
Thaumcraft:blockAiry,527,true,Thaumcraft,thaumcraft.common.blocks.BlockAiryItem
Thaumcraft:blockManaPod,528,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockArcaneFurnace,529,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockWarded,530,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockHole,531,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockPortalEldritch,532,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockEssentiaReservoir,533,true,Thaumcraft,thaumcraft.common.blocks.BlockEssentiaReservoirItem
Thaumcraft:blockEldritchNothing,534,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsArcaneStone,535,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsGreatwood,536,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsSilverwood,537,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsEldritch,538,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCosmeticSlabWood,539,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlabItem
Thaumcraft:blockCosmeticSlabStone,540,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlabItem
Thaumcraft:blockCosmeticDoubleSlabWood,541,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCosmeticDoubleSlabStone,542,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockLootUrn,543,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem
Thaumcraft:blockLootCrate,544,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem
Automagy:blockRedcrystal,545,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalAmp,546,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalDim,547,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalDense,548,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalRes,549,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalMerc,550,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockTorchInversion,551,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTorchInversion_off,552,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockRemoteComparator,553,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockVisReader,554,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTally,555,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockHourglass,556,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockHourglassMagic,557,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockGreedyChest,558,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockEagerChest,559,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTenaciousChest,560,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockHungryMaw,561,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockFinicalMaw,562,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockGolemInhibitor,563,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockEntitySignal,564,true,Automagy,tuhljin.automagy.blocks.ItemBlockEntitySignal
Automagy:blockEssentiaLocus,565,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockEssentiaLocusAggregator,566,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockInventarium,567,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockUnseenScribe,568,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockScribePointer,569,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockGolemTaskmaster,570,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockReqTome,571,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockBookshelfEnchanted,572,true,Automagy,tuhljin.automagy.blocks.ModSubtypedItemBlock
Automagy:blockTranslucent,573,true,Automagy,tuhljin.automagy.blocks.ModSubtypedItemBlock
Automagy:blockMetalGlow,574,true,Automagy,tuhljin.automagy.blocks.ModSubtypedItemBlock
Automagy:blockNethermind,575,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockRunedObsidian,576,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockNetherRune,577,true,Automagy,tuhljin.automagy.blocks.ItemBlockNetherRune
Automagy:blockNetherRuneMob,578,true,Automagy,tuhljin.automagy.blocks.ItemBlockNetherRune
Automagy:blockMobLure,579,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockDimensionLure,580,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockGolemWorkbench,581,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockThirstyTank,582,true,Automagy,tuhljin.automagy.blocks.ItemBlockThirstyTank
Automagy:blockBoiler,583,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockCreativeJar,584,true,Automagy,tuhljin.automagy.blocks.ItemBlockJarCreative
Automagy:blockAmnesiac,585,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockXPStone,586,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockXPJar,587,true,Automagy,tuhljin.automagy.blocks.ItemBlockJarXP
Automagy:blockThaumostaticPylon,588,true,Automagy,tuhljin.automagy.blocks.ItemBlockThaumostaticPylon
Automagy:blockMirrorAlt,589,true,Automagy,tuhljin.automagy.blocks.ItemBlockMirrorAlt
Automagy:blockMirrorMultiDest,590,true,Automagy,tuhljin.automagy.blocks.ItemBlockMirrorMultiDest
Automagy:blockFluidMilk,591,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockFluidMushroom,592,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockFluidVishroom,593,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockPhenomenon,594,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockThaumostaticSpire,595,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockTallyLensWorld,596,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTallyLensDrops,597,true,Automagy,net.minecraft.item.ItemBlock
BiomesOPlenty:mud,598,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPMetadata
BiomesOPlenty:driedDirt,599,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:rocks,600,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockRocks
BiomesOPlenty:ash,601,true,BiomesOPlenty,net.minecraft.item.ItemBlock
